customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Monthly,Total,Contrato_Longo
5442-xsdcw,yes,male,0,yes,yes,11,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,bank transfer,79.5,868.5,False
5443-scmkx,no,female,0,yes,no,58,yes,yes,fiber optic,no,yes,yes,no,no,yes,one year,yes,electronic check,94.3,5610.15,True
5445-glvot,no,female,0,no,no,22,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic check,49.8,1049.05,False
5445-pzwgx,yes,male,0,no,no,62,yes,yes,fiber optic,yes,yes,no,yes,no,yes,one year,no,electronic check,102.0,6529.25,True
5445-utodq,yes,female,0,yes,no,7,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,81.1,576.65,False
5446-dkwyw,no,female,1,yes,yes,61,yes,yes,dsl,no,no,yes,no,yes,no,one year,yes,electronic check,65.2,3965.05,True
5447-vytkw,no,male,0,no,no,27,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,no,mailed check,53.45,1461.45,False
5447-wzafp,no,female,0,no,no,53,yes,no,fiber optic,no,yes,yes,no,yes,yes,one year,yes,mailed check,100.3,5200.8,True
5448-vwnam,no,female,0,no,yes,19,yes,yes,dsl,yes,yes,no,yes,yes,no,month-to-month,yes,mailed check,75.9,1375.6,False
5449-fibxj,yes,male,0,yes,yes,19,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,no,electronic check,103.3,2012.7,False
5451-mhqof,no,male,0,yes,yes,56,yes,yes,no,no,no,no,no,no,no,one year,yes,mailed check,24.45,1431.65,True
5451-yhypw,no,female,1,yes,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,credit card,115.75,8443.7,True
5453-axepf,no,male,0,yes,no,17,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,bank transfer,80.5,1336.9,False
5453-ybtwv,no,male,0,yes,yes,70,yes,no,fiber optic,yes,yes,yes,yes,yes,no,two year,yes,credit card,101.1,6994.8,True
5456-itgic,no,male,1,yes,no,72,no,no,dsl,yes,yes,yes,yes,yes,yes,two year,yes,credit card,64.45,4641.1,True
5457-colht,no,male,0,yes,yes,69,yes,no,dsl,yes,yes,no,yes,yes,yes,two year,no,bank transfer,80.65,5542.55,True
5458-cqjta,yes,male,0,yes,yes,65,yes,no,dsl,yes,no,no,yes,yes,yes,two year,yes,bank transfer,74.8,4820.15,True
5461-qkntn,no,male,1,yes,no,43,yes,yes,fiber optic,no,yes,no,yes,yes,no,month-to-month,yes,electronic check,94.3,3953.15,False
5465-bubfa,no,female,0,yes,yes,41,yes,no,no,no,no,no,no,no,no,two year,no,bank transfer,19.3,772.4,True
5468-bpmmo,no,male,0,yes,no,46,yes,no,no,no,no,no,no,no,no,month-to-month,no,electronic check,19.6,851.2,False
5469-ctcwn,yes,male,0,yes,yes,61,yes,yes,fiber optic,yes,yes,no,no,yes,yes,one year,yes,electronic check,106.0,6547.7,True
5469-nujur,no,male,0,no,no,19,yes,no,no,no,no,no,no,no,no,two year,yes,mailed check,19.95,373.5,True
5472-cvmdx,no,female,0,no,no,68,no,no,dsl,yes,no,yes,yes,no,no,two year,no,mailed check,38.9,2719.2,True
5473-khbps,no,female,0,yes,yes,52,yes,yes,fiber optic,no,yes,yes,no,yes,no,one year,yes,credit card,95.7,4976.15,True
5474-lamuq,no,male,0,yes,no,24,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,20.1,533.9,True
5478-jjvzk,no,female,0,no,no,33,yes,yes,dsl,yes,yes,no,no,no,no,month-to-month,yes,mailed check,60.9,2033.85,False
5480-hprrx,yes,female,1,no,no,3,no,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,25.3,77.75,False
5480-tbgph,yes,female,0,yes,no,24,yes,no,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,credit card,99.3,2431.35,False
5480-xtffl,no,female,0,yes,yes,31,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,21.0,697.7,True
5481-ntdoh,no,female,1,yes,no,67,yes,yes,fiber optic,yes,no,yes,no,yes,yes,one year,yes,credit card,107.05,7142.5,True
5482-nupna,yes,female,0,no,no,4,yes,no,dsl,yes,yes,no,yes,no,no,month-to-month,yes,mailed check,60.4,272.15,False
5482-plvpe,yes,female,1,no,no,2,no,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,24.35,41.85,False
5482-vxsxj,no,male,0,no,no,22,yes,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,mailed check,93.2,2157.3,False
5485-itnpc,no,male,0,yes,no,66,yes,no,dsl,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer,85.9,5595.3,True
5485-wuywf,yes,male,1,no,no,2,yes,no,dsl,yes,no,yes,no,yes,no,month-to-month,no,bank transfer,66.4,94.55,False
5493-sdrdq,yes,male,0,no,no,2,yes,no,dsl,yes,no,yes,no,no,no,month-to-month,yes,mailed check,55.1,113.35,False
5494-hecpr,yes,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,80.25,80.25,False
5494-wozrz,no,female,0,yes,yes,71,yes,no,dsl,yes,no,yes,yes,yes,yes,two year,yes,credit card,82.0,5999.85,True
5495-gpsrw,no,male,0,no,no,20,yes,no,no,no,no,no,no,no,no,two year,yes,mailed check,19.7,419.4,True
5498-ibwpi,no,female,0,yes,yes,66,yes,no,dsl,no,no,no,yes,no,no,one year,yes,credit card,49.4,3251.85,True
5498-txhlf,yes,female,0,yes,yes,34,yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,no,electronic check,87.45,2874.15,False
5499-ecutn,no,female,0,yes,no,47,yes,no,dsl,yes,no,yes,no,yes,no,one year,yes,credit card,66.05,3021.45,True
5501-tvmgm,no,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,yes,month-to-month,yes,electronic check,55.25,55.25,False
5502-rluyv,yes,female,0,yes,yes,69,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,103.95,7446.9,False
5504-wsiur,no,female,0,no,no,70,yes,yes,fiber optic,no,yes,yes,yes,no,no,one year,yes,bank transfer,90.25,6385.95,True
5505-ovwqw,no,female,0,no,no,17,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,20.15,353.65,True
5510-boiuj,yes,male,0,no,yes,1,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.25,19.25,False
5512-idzei,no,male,0,yes,yes,46,yes,yes,no,no,no,no,no,no,no,one year,no,electronic check,24.9,1174.8,True
5514-yqent,no,male,0,no,yes,41,yes,no,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,electronic check,111.15,4507.15,True
5515-akoaj,yes,female,0,no,no,54,yes,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,electronic check,100.1,5440.9,False
5515-idejj,yes,male,0,yes,yes,1,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.9,19.9,False
5515-rugkn,no,male,0,no,no,8,yes,no,dsl,no,no,no,no,no,yes,month-to-month,yes,credit card,54.75,438.05,False
5519-nphvg,yes,female,0,no,no,12,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,94.2,1046.1,False
5519-teeuh,no,male,0,no,yes,33,yes,no,no,no,no,no,no,no,no,one year,yes,mailed check,20.15,682.15,True
5519-yldgw,yes,female,0,yes,no,21,yes,yes,fiber optic,yes,no,yes,no,yes,yes,month-to-month,yes,electronic check,103.9,2254.2,False
5520-fvewj,yes,female,0,yes,yes,12,yes,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,yes,electronic check,84.5,916.9,False
5522-jbwmo,no,male,0,no,yes,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,44.0,44.0,False
5522-nykpb,no,male,0,yes,yes,25,yes,no,fiber optic,no,no,no,yes,yes,no,month-to-month,no,electronic check,85.9,2199.05,False
5524-khnjp,no,male,0,yes,yes,33,yes,no,dsl,yes,no,yes,no,yes,yes,one year,no,credit card,74.75,2453.3,True
5527-achso,no,female,0,no,no,11,yes,no,dsl,no,no,no,yes,yes,yes,month-to-month,no,mailed check,70.5,829.3,False
5529-gibvh,no,female,0,no,no,47,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,20.15,1046.2,True
5533-nhfrf,no,male,1,no,no,7,no,no,dsl,no,yes,no,yes,no,yes,month-to-month,yes,electronic check,44.4,265.8,False
5533-rjftj,no,male,0,no,no,49,no,no,dsl,no,no,yes,no,no,no,month-to-month,yes,bank transfer,30.2,1453.1,False
5536-rtpwk,yes,male,0,yes,no,49,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,bank transfer,99.05,4853.75,False
5536-slhpm,yes,female,0,yes,no,55,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,yes,electronic check,77.75,4458.15,False
5537-uxxvs,no,female,0,yes,no,20,yes,no,no,no,no,no,no,no,no,month-to-month,no,bank transfer,19.25,375.25,False
5539-hivak,no,female,1,yes,no,28,yes,yes,no,no,no,no,no,no,no,month-to-month,no,mailed check,25.7,734.6,False
5539-tmzlf,yes,male,1,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.75,69.75,False
5542-dhsxl,no,female,0,yes,no,4,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,no,mailed check,54.7,235.05,False
5542-nkvru,no,female,0,no,no,42,yes,no,no,no,no,no,no,no,no,two year,yes,bank transfer,20.75,844.45,True
5542-tbbwb,no,male,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.9,69.9,False
5543-qdcry,no,male,0,no,no,4,yes,no,dsl,no,no,no,no,yes,no,month-to-month,yes,electronic check,56.4,234.85,False
5546-byzsm,no,female,0,no,no,41,yes,no,no,no,no,no,no,no,no,month-to-month,no,electronic check,20.45,775.6,False
5546-queru,no,male,0,no,no,13,yes,no,no,no,no,no,no,no,no,one year,yes,mailed check,19.95,257.0,True
5549-zghfb,no,male,0,yes,yes,50,yes,yes,no,no,no,no,no,no,no,two year,no,mailed check,24.95,1261.45,True
5550-vfrlc,yes,female,1,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.85,69.85,False
5552-znfsj,yes,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,45.3,45.3,False
5553-aoinx,no,female,1,yes,yes,66,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,electronic check,104.9,6891.45,True
5555-rnpgt,no,male,0,no,yes,10,yes,yes,no,no,no,no,no,no,no,month-to-month,no,credit card,24.8,223.9,False
5561-nwevx,yes,female,1,yes,no,2,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,no,electronic check,79.2,172.85,False
5562-betpv,no,male,0,yes,yes,1,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,19.65,19.65,True
5562-yjqgt,no,female,0,no,no,2,yes,no,no,no,no,no,no,no,no,month-to-month,no,credit card,20.35,35.1,False
5564-nemqo,yes,female,1,no,no,1,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,yes,bank transfer,75.3,75.3,False
5565-filxa,yes,female,1,no,no,16,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,96.15,1529.2,False
5566-soezd,no,male,0,yes,yes,27,yes,no,fiber optic,yes,yes,no,no,no,no,one year,yes,credit card,80.65,2209.75,True
5567-gzkqy,no,male,0,no,no,58,yes,no,no,no,no,no,no,no,no,two year,no,credit card,20.3,1131.5,True
5567-wsele,yes,male,1,yes,no,3,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,94.6,279.55,False
5568-dmxzs,no,female,0,no,no,8,yes,no,dsl,no,yes,no,yes,yes,no,month-to-month,yes,electronic check,65.45,554.45,False
5569-idsey,no,male,0,yes,no,71,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,bank transfer,105.7,7472.15,True
5569-kgjhx,yes,female,0,yes,yes,9,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,bank transfer,85.35,754.65,False
5569-ouicf,yes,female,1,yes,no,28,yes,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,credit card,101.3,2812.2,False
5570-ptweh,yes,female,0,yes,no,3,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card,75.15,216.75,False
5572-zdxhy,yes,female,0,no,no,22,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,mailed check,84.3,1855.65,False
5574-nxziu,no,male,0,no,no,63,yes,no,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,credit card,109.2,7049.75,True
5575-gnvde,no,male,0,no,no,34,yes,no,dsl,yes,no,yes,no,no,no,one year,no,mailed check,56.95,1889.5,True
5575-tpizq,no,male,0,no,no,46,yes,yes,fiber optic,yes,no,no,no,yes,no,month-to-month,yes,credit card,89.15,4245.55,False
5577-otwww,yes,female,0,no,no,15,yes,no,no,no,no,no,no,no,no,month-to-month,no,bank transfer,19.75,297.3,False
5578-nkcxi,no,female,0,yes,yes,58,yes,no,fiber optic,yes,yes,no,no,yes,yes,one year,no,credit card,99.25,5846.65,True
5583-ejxrd,no,male,0,yes,yes,44,no,no,dsl,yes,yes,yes,yes,no,yes,two year,yes,credit card,54.05,2375.2,True
5583-sxdag,yes,male,0,yes,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,70.0,70.0,False
5590-bynii,yes,male,0,no,no,22,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,100.75,2095.0,False
5590-yrfjt,yes,female,0,yes,no,20,no,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,24.45,482.8,False
5590-zskrv,no,female,0,yes,yes,8,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,no,mailed check,54.65,482.25,False
5593-suaoo,no,female,0,yes,yes,24,yes,yes,fiber optic,no,yes,yes,no,no,no,one year,no,bank transfer,83.15,2033.05,True
5597-glbuc,yes,female,0,no,no,1,yes,no,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,electronic check,85.45,85.45,False
5598-ikhqq,no,female,0,no,no,72,yes,yes,no,no,no,no,no,no,no,two year,no,credit card,25.45,1866.45,True
5599-hvltw,no,female,1,no,no,14,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,yes,bank transfer,80.35,1058.1,False
5600-ktxfm,no,male,0,yes,yes,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,mailed check,69.95,143.9,False
5600-pdujf,no,male,0,no,no,6,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,credit card,49.5,312.7,False
5602-bvfmk,no,female,0,no,no,12,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,19.3,228.75,True
5605-iygfg,no,female,0,no,no,7,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,bank transfer,69.85,515.45,False
5605-xnwen,no,male,1,yes,no,72,yes,yes,no,no,no,no,no,no,no,two year,yes,bank transfer,25.0,1802.55,True
5606-amzbo,no,female,0,yes,no,10,yes,yes,fiber optic,yes,no,no,no,no,no,month-to-month,yes,credit card,78.15,765.15,False
5609-cebid,yes,female,1,no,no,20,yes,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,yes,electronic check,94.1,1782.4,False
5609-imcgg,no,female,0,no,no,15,yes,yes,fiber optic,yes,no,yes,no,no,no,month-to-month,yes,credit card,84.35,1302.65,False
5614-dnzce,no,female,0,no,no,58,yes,no,dsl,yes,yes,yes,yes,no,no,two year,yes,credit card,64.9,3795.45,True
5616-prtnt,yes,male,0,no,yes,20,yes,no,no,no,no,no,no,no,no,month-to-month,yes,electronic check,19.4,374.5,False
5619-ptmik,no,female,0,yes,no,46,yes,yes,dsl,yes,no,no,no,no,no,month-to-month,no,electronic check,53.1,2459.8,False
5619-xzzkr,no,male,0,no,no,4,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,19.95,68.2,True
5622-uejfi,no,female,0,yes,yes,35,yes,yes,no,no,no,no,no,no,no,two year,yes,credit card,25.4,949.8,True
5624-bqssa,yes,female,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.95,20.95,False
5624-ryamh,no,female,0,no,no,9,yes,no,no,no,no,no,no,no,no,month-to-month,yes,electronic check,19.5,178.85,False
5626-mgtuk,no,female,0,no,no,20,yes,yes,fiber optic,yes,no,no,no,yes,no,month-to-month,yes,bank transfer,89.1,1879.25,False
5627-tvbpp,no,female,0,no,yes,35,yes,no,no,no,no,no,no,no,no,one year,yes,credit card,20.1,644.5,True
5628-fcgyg,no,male,0,no,no,21,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,84.1,1737.45,False
5628-rkifk,no,female,1,no,no,49,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,no,credit card,101.55,5070.4,False
5630-ahzil,no,female,0,no,yes,3,yes,no,dsl,yes,no,no,yes,no,yes,month-to-month,yes,bank transfer,64.5,177.4,False
5630-ixdxv,no,female,0,no,no,47,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,106.35,4849.1,False
5639-ntupk,no,male,0,no,yes,13,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,credit card,52.1,670.65,False
5640-caxoa,no,female,0,no,no,30,no,no,dsl,no,no,no,yes,no,yes,one year,yes,credit card,40.35,1187.05,True
5641-dmbfj,no,female,0,yes,no,58,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,yes,electronic check,84.3,4916.4,True
5642-mhdqt,no,female,0,yes,yes,53,yes,no,no,no,no,no,no,no,no,one year,yes,bank transfer,19.85,1039.45,True
5644-pdmzc,yes,female,1,no,no,2,yes,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,no,electronic check,89.5,161.5,False
5647-fxotp,no,female,1,yes,no,60,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,105.9,6401.25,False
5647-urdka,no,male,0,yes,yes,8,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.7,130.25,True
5649-anrml,yes,male,1,no,no,2,yes,no,fiber optic,no,yes,yes,yes,no,yes,month-to-month,yes,credit card,95.1,180.25,False
5649-rxqtv,no,male,0,no,no,51,yes,no,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,99.0,5038.15,False
5649-tjhov,yes,male,1,yes,no,27,no,no,dsl,no,no,no,no,no,yes,month-to-month,no,bank transfer,36.5,1032.0,False
5649-vukmc,yes,female,0,no,no,12,yes,no,fiber optic,no,no,yes,no,yes,yes,one year,no,mailed check,95.5,1115.15,True
5650-vduds,yes,female,0,no,no,4,no,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,24.25,96.05,False
5650-yliba,no,male,0,no,no,31,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,81.15,2640.55,False
5651-cpdnd,no,male,0,no,no,10,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,46.0,492.1,False
5651-crhkq,no,female,0,yes,no,41,yes,no,fiber optic,no,yes,yes,yes,no,no,one year,yes,bank transfer,86.2,3339.05,True
5651-wyiph,no,female,1,no,no,18,yes,no,dsl,no,yes,no,no,no,no,month-to-month,yes,credit card,49.85,865.75,False
5651-ylprd,no,female,0,yes,yes,32,yes,no,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,electronic check,86.1,2723.75,False
5652-msdey,no,female,0,no,no,10,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,75.75,777.3,False
5655-jsmzm,yes,male,1,no,no,49,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,96.2,4718.25,False
5656-jamlx,no,male,0,no,no,62,yes,no,no,no,no,no,no,no,no,two year,no,bank transfer,19.85,1253.65,True
5656-mjefc,no,male,0,yes,yes,42,no,no,dsl,yes,no,yes,yes,yes,no,two year,no,credit card,48.15,2032.3,True
5663-qbgis,no,male,1,yes,no,72,yes,yes,fiber optic,no,yes,no,no,yes,yes,two year,no,bank transfer,98.35,6929.4,True
5666-cycyz,no,female,0,no,no,24,yes,yes,fiber optic,no,no,no,yes,no,yes,month-to-month,yes,electronic check,89.55,2259.35,False
5666-mbjpt,no,male,0,no,no,65,yes,yes,no,no,no,no,no,no,no,two year,yes,bank transfer,25.1,1725.0,True
5668-meisb,no,female,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,no,two year,no,credit card,106.1,7657.4,True
5669-sraip,yes,female,0,no,no,5,no,no,dsl,no,no,yes,no,no,yes,month-to-month,no,electronic check,39.5,210.75,False
5671-rqrlp,no,female,1,yes,no,70,yes,yes,fiber optic,no,no,no,no,no,no,two year,yes,credit card,75.65,5411.4,True
5671-uunxd,no,female,1,yes,no,50,yes,yes,fiber optic,no,no,no,yes,yes,yes,one year,yes,electronic check,100.65,5189.75,True
5673-fssmf,yes,female,0,no,no,1,yes,yes,dsl,no,no,no,no,no,yes,month-to-month,yes,electronic check,60.15,60.15,False
5673-tiyib,yes,male,0,no,no,2,no,no,dsl,no,yes,yes,yes,no,no,month-to-month,yes,credit card,40.4,77.15,False
5676-cflyy,no,male,0,yes,yes,71,yes,no,dsl,no,yes,no,yes,yes,yes,two year,yes,credit card,73.35,5154.5,True
5678-vfneq,no,female,0,yes,no,71,yes,yes,fiber optic,yes,no,yes,no,yes,yes,one year,yes,credit card,104.1,7412.25,True
5680-lqogp,no,female,0,no,no,68,yes,no,dsl,yes,yes,yes,yes,yes,yes,two year,yes,credit card,82.45,5646.6,True
5681-lloei,no,male,0,yes,yes,43,yes,yes,fiber optic,yes,no,yes,yes,no,no,one year,yes,credit card,91.25,4013.8,True
5684-fjvyr,no,female,0,yes,yes,72,yes,yes,fiber optic,yes,yes,no,yes,no,no,two year,yes,bank transfer,90.35,6563.4,True
5685-iixly,yes,female,0,yes,yes,5,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,electronic check,83.6,404.2,False
5686-cmawk,no,male,0,no,no,17,yes,yes,fiber optic,no,no,yes,yes,no,no,one year,no,electronic check,86.75,1410.25,True
5687-dkdtv,yes,female,0,no,no,4,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.35,77.5,False
5688-kztsn,yes,male,0,yes,yes,15,yes,no,no,no,no,no,no,no,no,month-to-month,yes,electronic check,20.0,288.05,False
5692-fptah,yes,female,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,45.4,45.4,False
5692-icxlw,no,male,1,no,no,31,yes,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,electronic check,90.7,2845.15,False
5693-pipcs,no,male,0,no,no,41,yes,no,fiber optic,no,yes,no,yes,yes,yes,two year,yes,credit card,99.65,4220.35,True
5696-ceiqj,no,male,0,yes,yes,67,yes,no,fiber optic,no,yes,yes,yes,yes,yes,two year,no,bank transfer,103.15,6895.5,True
5696-excys,no,male,0,no,no,17,yes,no,no,no,no,no,no,no,no,two year,no,credit card,19.45,369.05,True
5696-jvvqy,no,female,0,yes,yes,48,yes,no,dsl,yes,yes,yes,no,no,yes,two year,yes,credit card,70.1,3238.4,True
5696-qurrl,yes,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,45.05,45.05,False
5697-gombf,no,female,1,yes,yes,28,no,no,dsl,no,no,no,no,yes,no,month-to-month,yes,electronic check,35.9,973.65,False
5698-bqjoh,yes,female,0,no,no,9,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,no,electronic check,94.4,857.25,False
5699-bncas,no,male,1,no,no,71,yes,yes,no,no,no,no,no,no,no,two year,yes,mailed check,24.65,1766.75,True
5701-guxdc,no,female,0,yes,no,26,no,no,dsl,yes,no,yes,no,no,no,one year,no,credit card,35.4,978.6,True
5701-svcwr,no,female,0,no,yes,1,yes,yes,no,no,no,no,no,no,no,month-to-month,no,mailed check,24.0,24.0,False
5701-yvsvf,no,female,1,yes,no,11,yes,no,fiber optic,no,no,no,yes,yes,no,month-to-month,yes,electronic check,82.9,880.05,False
5701-zikje,no,male,0,no,no,13,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,mailed check,50.55,610.75,False
5702-kvqrd,no,male,0,yes,no,71,yes,no,dsl,yes,no,yes,yes,yes,yes,two year,yes,electronic check,82.55,5832.65,True
5702-skuob,no,female,0,yes,no,4,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.6,93.45,False
5707-orndz,yes,male,1,no,no,9,yes,yes,dsl,yes,no,no,no,no,no,month-to-month,no,electronic check,54.55,494.05,False
5707-zmdjp,no,male,0,yes,yes,53,yes,no,dsl,yes,yes,no,yes,yes,no,two year,yes,mailed check,69.7,3729.6,True
